,min_level,max_level,ravi_source,ravi_roots,ravi_leaves,updated_source,updated_roots,updated_leaves
0,0,1,25506,"[25506, 25494, 25903, 25524, 25489]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623]"
1,0,2,25506,"[25506, 25494, 25903, 25493, 25516, 50885, 25903, 60851, 25524, 25494, 25489, 25525, 25489, 50884, 25903, 25516, 25493]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 28948, 25791, 25791, 25791, 25464, 25905, 25905, 25446, 25446, 25445, 25845, 25845, 25845, 25819, 25474, 25448, 25448, 25448, 25448, 27714, 25857, 25857, 25732, 25732, 29623, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623, 28948, 25791, 25791, 25905, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25732, 29623]"
2,0,3,25506,"[25506, 25494, 25903, 60851, 25493, 50883, 25516, 25492, 50885, 18787, 25903, 59254, 25524, 25494, 25489, 50884, 25903, 25516, 25493, 25525, 25494, 25489, 18781]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25791, 25464, 25905, 25905, 25446, 25446, 25446, 25446, 25446, 25445, 25845, 25845, 25845, 25845, 25845, 25819, 25474, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 27714, 25857, 25857, 25857, 25857, 25857, 25857, 25732, 25732, 25732, 29623, 29623, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623, 28948, 25791, 25791, 25905, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25732, 29623, 28948, 28948, 28948, 25791, 25446, 25446, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25857, 25857, 25857, 25732, 29623]"
3,0,4,25506,"[25506, 25494, 25903, 60851, 59254, 25493, 50883, 25516, 25492, 50887, 50885, 18787, 8406, 25903, 25743, 25524, 25494, 25489, 50884, 18781, 25903, 25516, 25493, 25525, 25494, 25489, 8400]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25464, 25905, 25905, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25445, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25819, 25474, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 27714, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25732, 25732, 25732, 25732, 25732, 29623, 29623, 29623, 29623, 29623, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623, 28948, 25791, 25791, 25905, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25732, 29623, 28948, 28948, 28948, 25791, 25446, 25446, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25857, 25857, 25857, 25732, 29623, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25857, 25857, 25857, 25857, 25732, 25732, 29623, 29623, 29623]"
4,0,5,25506,"[25506, 25494, 25903, 60851, 59254, 25743, 25493, 50883, 25516, 25492, 50887, 18780, 50885, 18787, 8406, 25903, 25524, 25494, 25489, 50884, 18781, 8400, 25903, 25516, 25493, 25525, 25494, 25489]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25464, 25905, 25905, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25445, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25819, 25474, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 27714, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25732, 25732, 25732, 25732, 25732, 25732, 25732, 29623, 29623, 29623, 29623, 29623, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623, 28948, 25791, 25791, 25905, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25732, 29623, 28948, 28948, 28948, 25791, 25446, 25446, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25857, 25857, 25857, 25732, 29623, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25857, 25857, 25857, 25857, 25732, 25732, 29623, 29623, 29623, 28948, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25732, 25732]"
5,0,6,25506,"[25506, 25494, 25903, 60851, 59254, 25743, 25493, 50883, 25516, 25492, 50887, 18780, 8399, 50885, 18787, 8406, 25903, 25524, 25494, 25489, 50884, 18781, 8400, 25903, 25516, 25493, 25525, 25494, 25489]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25464, 25905, 25905, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25445, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25819, 25474, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 25448, 27714, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25857, 25732, 25732, 25732, 25732, 25732, 25732, 25732, 25732, 25732, 29623, 29623, 29623, 29623, 29623, 29623]",25506,"[25506, 25506, 25506, 25506, 25506]","[27712, 25462, 25510, 25459, 25463, 25466, 28948, 25791, 25464, 25905, 25446, 25445, 25845, 25819, 25474, 25448, 27714, 25857, 25732, 29623, 28948, 25791, 25791, 25905, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25732, 29623, 28948, 28948, 28948, 25791, 25446, 25446, 25446, 25845, 25845, 25448, 25448, 25448, 25857, 25857, 25857, 25857, 25732, 29623, 28948, 28948, 28948, 28948, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25857, 25857, 25857, 25857, 25732, 25732, 29623, 29623, 29623, 28948, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25732, 25732, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25791, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25446, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25845, 25732, 25732]"
